id,Ticker,Pays,Industrie,Secteur,Bourse,Nom_complet,Devise,Devise_financiere,Cloture_precedente,Prix_d_ouverture,Plus_bas_du_jour,Plus_haut_du_jour,Cloture_precedente_marche_regulier,Prix_actuel,Plus_bas_sur_52_semaines,Plus_haut_sur_52_semaines,Moyenne_sur_50_jours,Moyenne_sur_200_jours,Volume,Volume_moyen,Volume_moyen_10_jours,Capitalisation_boursiere,Actions_en_circulation,Pourcentage_detenu_institutions,Ratio_cours_ventes_TTM,Valeur_d_entreprise,Marges_beneficiaires,Ratio_cours_valeur_comptable,Valeur_entreprise_chiffre_d_affaires,Valeur_entreprise_EBITDA,Taux_de_dividende,Rendement_du_dividende,Ratio_de_distribution,Rendement_moyen_5_ans,Valeur_dernier_dividende,Croissance_trimestrielle_benefices,Benefice_net_actions_ordinaires,BPA_historique,BPA_previsionnel,Croissance_benefices,Croissance_chiffre_d_affaires,Marges_brutes,Marges_EBITDA,Marges_operationnelles,Rendement_actifs,Rendement_capitaux_propres,Tresorerie_totale,Tresorerie_par_action,Dette_totale,Ratio_dette_capitaux_propres,Valeur_comptable,Ratio_liquidite_immediate,Ratio_liquidite_courante,Benefice_brut,Flux_de_tresorerie_dispo,Flux_de_tresorerie_exploitation,Objectif_prix_eleve,Objectif_prix_bas,Prix_cible_moyen,Prix_cible_median,Moyenne_des_recommandations,Recommandation_cle,Nombre_d_avis_analystes,Dernier_split,Date_dernier_split,Variation_52_semaines,Beta,PER_historique,PER_previsionnel,Ratio_PEG_historique,Date_de_collecte
4288,OMCL,United States,Health Information Services,Healthcare,NMS,"Omnicell, Inc.",USD,USD,39.43,39.45,38.4,40.86,39.43,40.16,25.12,55.75,44.586,38.70785,794718.0,513503.0,419600.0,1860082688.0,46316800.0,0.99514,1.7478596,2099048704.0,-0.016619999,1.5105127,1.972,79.162,,,,,,0.554,-17686000.0,0.27,1.8,0.558,-0.054,0.41437,0.024920002,0.02544,-0.008719999,-0.0146200005,570627968.0,12.32,614136000.0,49.876,26.587,0.867,1.052,440971008.0,109357128.0,169820992.0,69.0,40.0,54.14286,54.0,2.22222,buy,7.0,,,0.43852603,0.815,148.74074,19.903753,,2025-02-10 01:54:31.712571
4289,GTX,Switzerland,Auto Parts,Consumer Cyclical,NMS,Garrett Motion Inc.,USD,USD,9.55,9.59,9.38,9.68,9.55,9.49,7.13,10.16,9.1542,8.66055,563687.0,877496.0,719530.0,2039524224.0,213562000.0,0.94811,0.57033676,3454706432.0,0.06544,,0.966,6.125,0.24,0.0251,,,,-0.088,234000000.0,1.21,1.29,0.053,-0.14,0.19910999,0.15772,0.13801,0.12615,,96000000.0,0.45,1524000000.0,,-3.624,0.612,0.935,712000000.0,249000000.0,412000000.0,12.0,12.0,12.0,12.0,,none,2.0,,,0.15060246,1.171,7.8429747,7.029629,,2025-02-10 01:54:33.832180
4290,PGNY,United States,Health Information Services,Healthcare,NMS,"Progyny, Inc.",USD,USD,21.83,21.81,21.56,22.3,21.83,21.92,13.39,42.08,18.0264,22.06135,1385810.0,1888176.0,1701260.0,1866560256.0,85153296.0,1.07108,1.6391597,1650336640.0,0.050300002,4.4525695,1.449,24.125,,,,,,-0.345,57274000.0,0.6,0.76,-0.313,0.02,0.21675,0.06007,0.04346,0.059019998,0.12054,235720000.0,2.768,19497000.0,4.483,4.923,2.477,2.621,246824992.0,144845504.0,164600000.0,24.0,17.0,20.85714,21.0,2.4,buy,7.0,,,-0.4601879,1.44,36.533333,13.231362,,2025-02-10 01:54:35.940887
4291,IART,United States,Medical Devices,Healthcare,NMS,Integra LifeSciences Holdings Corporation,USD,USD,26.02,25.99,25.18,26.275,26.02,25.22,16.81,45.42,23.8944,24.19455,760884.0,620111.0,493440.0,2007794432.0,77163504.0,0.92934,1.2830013,3659859200.0,-0.00418,1.2784508,2.339,11.327,,,,,,,-6545000.0,-0.09,2.52,,-0.004,0.59295,0.20647,0.06598,0.03024,-0.00422,277598016.0,3.598,1991393024.0,130.876,19.727,0.585,1.205,927916032.0,92906752.0,137392000.0,35.0,20.0,26.0,24.5,,none,8.0,2:1,2017-01-04 01:00:00,-0.38675463,1.084,,10.031103,0.8708,2025-02-10 01:54:38.048769
4292,IQ,China,Entertainment,Communication Services,NMS,"iQIYI, Inc.",USD,CNY,2.33,2.39,2.32,2.45,2.33,2.38,1.82,5.8,2.1046,3.034225,30663117.0,21585786.0,33842460.0,2283997952.0,525220992.0,0.56631,0.073469535,22699096064.0,0.053600002,0.18893388,0.73,2.22,,,,,,-0.812,1666155008.0,0.25,0.26,-0.8,-0.047,0.27852,0.32895002,0.04599,0.04216,0.14310999,7037724160.0,1.046,16557621248.0,127.106,12.597,0.404,0.531,8658609152.0,17291108352.0,2812800000.0,3.6184258,1.787807,2.4857996,2.404325,2.0,buy,21.0,,,-0.31268436,0.074,9.52,1.2545398,2.1503,2025-02-10 01:54:40.163105
4293,LGIH,United States,Residential Construction,Consumer Cyclical,NMS,"LGI Homes, Inc.",USD,USD,85.59,85.27,82.26,85.27,85.59,82.6,82.26,130.75,95.0846,100.9466,228748.0,195041.0,209080.0,2012515968.0,23513500.0,0.87601,0.89301634,3433919232.0,0.08754,0.97258854,1.524,14.711,,,,,,0.038,197290000.0,8.07,10.69,0.039,0.056,0.24517,0.10358,0.12497,0.04024,0.10385,60903000.0,2.59,1552608000.0,77.748,84.928,0.823,26.59,552521024.0,-229196496.0,-235040000.0,160.0,80.0,118.33333,115.0,3.0,hold,3.0,,,-0.29141486,1.978,10.23544,8.117139,,2025-02-10 01:54:42.278889
4294,LION,,,,NMS,Lionsgate Studios Corp.,USD,,7.38,8.0,7.65,8.65,7.38,8.45,6.13,12.84,7.1928,7.69165,1356342.0,393008.0,348200.0,2439354368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,10.33333,10.0,1.33333,strong_buy,3.0,,,,,,18.369564,,2025-02-10 01:54:44.395682
4297,TRMD,United Kingdom,Oil & Gas Midstream,Energy,NMS,TORM plc,USD,USD,20.34,20.72,20.06,20.84,20.34,20.09,17.77,40.47,20.0899,30.699274,1011558.0,1306250.0,939400.0,1984654976.0,97320704.0,0.64668,1.2089812,2711968000.0,0.43820998,0.9373396,1.652,3.148,5.86,0.2881,0.7927,,1.2,0.05,719364992.0,7.62,4.32,-0.049,0.039,0.58194,0.52476,0.35259,0.13781,0.39805,414300000.0,4.352,1212300032.0,59.374,21.433,2.176,2.474,955312000.0,171470496.0,901049984.0,26.0,25.0,25.5,25.5,1.0,strong_buy,2.0,,,-0.39428228,-0.063,2.636483,5.4005375,,2025-02-10 01:54:50.760891
4298,JAMF,United States,Software - Application,Technology,NMS,Jamf Holding Corp.,USD,USD,15.95,15.99,15.455,16.12,15.95,15.54,13.405,21.41,14.7968,16.6507,588831.0,604393.0,510960.0,2048700416.0,128445000.0,0.94732004,3.330841,2169680128.0,-0.11289,2.7666013,3.528,-246.835,,,,,,,-69437000.0,-0.54,0.89,,0.117,0.79586,-0.01429,-0.09215,-0.02279,-0.097799994,218426000.0,1.701,392071008.0,54.414,5.617,0.793,0.952,489508992.0,110920000.0,37435000.0,30.0,17.0,21.7,20.5,2.0,buy,10.0,,,-0.21078676,0.421,,17.934217,,2025-02-10 01:54:52.874916
4299,VNET,China,Information Technology Services,Technology,NMS,"VNET Group, Inc.",USD,CNY,8.94,9.2,8.82,9.345,8.94,9.0,1.42,9.345,5.1558,3.23195,5731270.0,3656058.0,6156210.0,2386673920.0,261836000.0,0.3391,0.31087452,20844306432.0,-0.34082,0.38517505,2.715,12.702,,,,,,,-2616580096.0,-2.28,-0.01,,0.094,0.18665001,0.21374,0.09762,-0.0014599999,-0.37917,1883975936.0,1.181,16196231168.0,247.475,23.366,0.495,0.865,1432972032.0,-2575041280.0,1857784064.0,10.66825,3.9801311,5.7905173,5.007204,1.72727,buy,11.0,,,4.96,-0.277,,9.78431,,2025-02-10 01:54:54.989065
4300,WGS,United States,Diagnostics & Research,Healthcare,NMS,GeneDx Holdings Corp.,USD,USD,62.17,62.36,58.62,64.25,62.17,59.54,3.77,98.87,77.2961,47.68565,1268751.0,739873.0,1152100.0,1707899008.0,27471400.0,0.74446,6.3911676,1635287936.0,-0.31246,7.9876575,6.119,-42.185,,,,,,,-83497000.0,-2.96,0.49,,0.442,0.6086,-0.14506,-0.10113,-0.08270001,-0.36401,116460000.0,4.239,116101000.0,56.773,7.454,2.003,2.405,162634000.0,-20056750.0,-55171000.0,118.0,70.0,88.0,85.0,2.0,buy,6.0,1:33,2023-05-04 02:00:00,14.941026,2.18,,108.748856,,2025-02-10 01:54:57.110259
4301,AGIO,United States,Biotechnology,Healthcare,NMS,"Agios Pharmaceuticals, Inc.",USD,USD,34.42,34.27,33.07,34.27,34.42,33.46,24.25,62.58,40.2618,42.8184,617448.0,876296.0,528540.0,1962977664.0,57030200.0,1.06886,59.717613,964307328.0,20.51377,1.1729238,29.336,-2.403,,,,,,,674307968.0,11.34,-6.08,,0.212,,,-11.46932,-0.18175,0.53655,1004756992.0,17.618,60834000.0,3.74,28.527,8.438,8.993,-266584992.0,-157062624.0,-329161984.0,75.0,46.0,57.0,56.0,2.0,buy,7.0,,,0.36913288,0.751,2.950617,-5.772947,,2025-02-10 01:54:59.224421
4302,CASH,United States,Banks - Regional,Financial Services,NMS,"Pathward Financial, Inc.",USD,USD,81.54,80.97,79.135,81.04,81.54,79.58,46.68,86.0,78.7682,67.1183,167585.0,198765.0,179720.0,1919421952.0,24119400.0,0.99059,2.6956506,2200517888.0,0.23643999,2.3542988,3.09,,0.2,0.0026,0.030199999,0.5,0.05,-0.064,166816992.0,6.85,8.3,-0.01,0.124,,,0.2283,0.02249,0.22768,158336992.0,6.372,410353984.0,,33.802,,,712044032.0,,,86.0,86.0,86.0,86.0,,none,1.0,3:1,2018-10-05 02:00:00,0.5823792,0.677,11.617518,9.42891,,2025-02-10 01:55:01.343878
4303,CNXN,United States,Electronics & Computer Distribution,Technology,NMS,"PC Connection, Inc.",USD,USD,63.975,64.19,63.29,65.17,63.975,63.51,57.47,77.19,71.7386,69.3849,118418.0,73161.0,95370.0,1670312960.0,26300000.0,0.44537,0.59874564,1460582400.0,0.03232,1.8605537,0.524,12.613,0.6,0.0084,0.1118,,0.1,0.057,90152000.0,3.29,3.78,0.052,0.046,0.18632999,0.04151,0.04145,0.05207,0.10504,429113984.0,16.323,3952000.0,0.44,34.135,2.779,3.134,519795008.0,133756752.0,160908992.0,76.0,76.0,76.0,76.0,3.0,hold,1.0,3:2,2000-05-24 02:00:00,-0.050601006,0.634,19.303951,16.913448,1.7291,2025-02-10 01:55:03.460018
4304,ENLT,Israel,Utilities - Renewable,Utilities,NMS,Enlight Renewable Energy Ltd,USD,USD,16.43,16.6693,16.44,16.705,16.43,16.6786,14.09,18.48,16.532,16.383236,2477.0,21723.0,12120.0,1993676544.0,118567000.0,0.74091005,6.4889874,4888340992.0,0.18614,1.6833469,15.91,23.951,,,,,,-0.447,57189000.0,0.45,0.42,-0.5,0.611,0.80056,0.6643,0.41182998,0.01702,0.05348,208791008.0,1.772,2948261120.0,202.247,9.908,0.378,0.592,245964000.0,-746762496.0,145888000.0,21.0,18.0,19.6,20.0,2.2,buy,5.0,,,-0.04254079,0.675,37.063557,29.943628,,2025-02-10 01:55:05.579937
4305,MQ,United States,Software - Infrastructure,Technology,NMS,"Marqeta, Inc.",USD,USD,3.79,3.83,3.71,3.845,3.79,3.74,3.37,7.36,3.8306,4.84085,2956845.0,5305718.0,3823910.0,1904075136.0,465904000.0,0.78089,3.8856535,781578112.0,0.02863,1.7211227,1.595,-27.16,,,,,,,14030000.0,0.02,-0.18,,0.175,0.68747,-0.058730002,-0.33001,-0.01784,0.01174,1103986048.0,2.197,6609000.0,0.603,2.173,3.568,3.661,336879008.0,4004375.0,49937000.0,7.0,4.0,5.11429,5.0,2.23529,buy,14.0,,,-0.34315425,1.732,187.0,-19.530027,,2025-02-10 01:55:07.698126
4306,PRDO,United States,Education & Training Services,Consumer Defensive,NMS,Perdoceo Education Corporation,USD,USD,28.32,28.39,28.15,28.575,28.32,28.42,16.12,29.47,27.2824,23.6022,408568.0,430720.0,341760.0,1867660032.0,65716400.0,0.95861,2.8612137,1168123904.0,0.20423001,1.9966278,1.79,6.728,0.52,0.0184,0.23120001,,0.13,-0.074,133314000.0,2.0,2.34,-0.081,-0.056,0.83462,0.26599002,0.26376,0.09394,0.15106,721820992.0,10.984,22286000.0,2.382,14.234,5.369,5.479,544801984.0,142383008.0,157187008.0,32.0,32.0,32.0,32.0,,none,1.0,2:1,2003-08-25 02:00:00,0.56723857,1.038,14.21,12.042374,0.8,2025-02-10 01:55:09.824258
4307,SKWD,United States,Insurance - Property & Casualty,Financial Services,NMS,"Skyward Specialty Insurance Group, Inc.",USD,USD,49.34,49.35,47.54,49.67,49.34,48.52,29.76,55.615,48.5961,41.991474,332581.0,321273.0,520660.0,1978529152.0,40099900.0,1.02706,1.8116854,1752673664.0,0.12241,2.439662,1.605,9.444,,,,,,0.689,133502000.0,3.22,3.27,0.561,0.258,0.3167,0.16994,0.16312,0.03526,0.2006,311931008.0,7.779,118956000.0,14.916,19.888,0.632,1.59,345863008.0,47649248.0,402864000.0,61.0,43.0,53.3,53.5,1.91667,buy,10.0,,,0.59418416,,15.068323,12.717017,0.8232,2025-02-10 01:55:11.941694
4308,ULCC,United States,Airlines,Industrials,NMS,"Frontier Group Holdings, Inc.",USD,USD,8.09,9.3,9.002,9.6699,8.09,9.34,2.79,9.6699,7.2129,5.5868,5828250.0,2545485.0,2563750.0,2104974464.0,225372000.0,0.51015997,0.57450175,5474262016.0,-0.00164,3.8200412,1.494,-23.698,,,,,,,-6000000.0,-0.03,0.56,,0.059,0.062230002,-0.06305,-0.09733,-0.03462,-0.01101,576000000.0,2.556,4227000064.0,769.945,2.445,0.437,0.528,228000000.0,-195500000.0,-223000000.0,10.0,7.0,7.95,8.0,2.83333,hold,10.0,,,0.06869221,2.513,,9.939659,,2025-02-10 01:55:14.057045
4309,OXLC,United States,Asset Management,Financial Services,NGM,Oxford Lane Capital Corp.,USD,USD,5.15,5.17,5.13,5.18,5.15,5.15,4.95,5.78,5.1442,5.2956,4364805.0,5200510.0,5235110.0,2063898496.0,400756992.0,0.04063,5.7855163,2052683392.0,0.51986,1.0817055,5.754,,1.08,0.20969999,1.2346,18.99,0.09,-0.431,185452800.0,0.81,0.69,-0.65,0.345,1.0,,0.72256,0.08803,0.14243001,206491232.0,0.612,522298208.0,32.529,4.761,2.306,2.307,356735392.0,224887376.0,-285270016.0,5.25,5.25,5.25,5.25,1.0,strong_buy,1.0,,,-0.039179087,1.132,6.3580246,4.681818,,2025-02-10 01:55:16.168978
4310,EVCM,United States,Software - Infrastructure,Technology,NMS,EverCommerce Inc.,USD,USD,10.18,10.15,10.01,10.31,10.18,10.31,6.22,12.351,11.077,10.644225,107349.0,101511.0,103250.0,1891720064.0,183484000.0,0.91151,2.7289436,2343822848.0,-0.075289994,2.4588602,3.381,20.278,,,,,,,-52191000.0,-0.28,0.66,,0.009,0.66414,0.16674,0.05666,0.01202,-0.06392,101574000.0,0.554,553676992.0,71.837,4.193,1.559,1.812,460385984.0,78425752.0,100768000.0,15.0,11.0,13.0,13.0,,none,10.0,,,0.024144888,1.079,,18.291492,0.5609,2025-02-10 01:55:18.278532
4311,GDRX,United States,Health Information Services,Healthcare,NMS,"GoodRx Holdings, Inc.",USD,USD,4.82,4.83,4.785,5.0,4.82,4.84,4.09,9.26,4.6806,6.6522,794960.0,1377235.0,892800.0,1837104384.0,104273000.0,0.68514,2.3243158,1958378240.0,-0.02052,2.6390405,2.478,18.368,,,,,,,-16219000.0,-0.04,0.41,,0.085,0.93688005,0.1349,0.104849994,0.04211,-0.02056,423776992.0,1.116,544566976.0,78.194,1.834,4.849,5.481,740492992.0,88558624.0,155016992.0,10.0,4.25,6.88235,6.25,2.11765,buy,17.0,,,-0.25960064,1.393,,12.131846,,2025-02-10 01:55:20.393443
4312,PAX,Cayman Islands,Asset Management,Financial Services,NMS,Patria Investments Limited,USD,USD,11.8,11.8,11.58,11.8,11.8,11.78,10.63,16.16,11.8821,12.068875,446876.0,577635.0,502350.0,1823932544.0,61887600.0,0.75513,5.5486407,1935875968.0,0.19683,3.6778018,5.889,13.919,0.6,0.0508,2.1495,,0.15,-0.919,64700000.0,0.43,1.48,-0.921,0.228,0.60339,0.42310002,0.16409999,0.063990004,0.14342,101200000.0,0.66,218300000.0,43.643,3.203,0.488,0.934,198344992.0,,,18.0,13.0,15.16667,15.0,2.33333,buy,6.0,,,-0.1939891,0.581,27.395348,8.3546095,,2025-02-10 01:55:22.514157
4313,LOT,China,Auto Manufacturers,Consumer Cyclical,NMS,Lotus Technology Inc.,USD,USD,2.68,2.63,2.63,2.7496,2.68,2.63,2.61,17.99,3.5439,5.44888,131964.0,143800.0,101350.0,1782961280.0,677232000.0,0.08186,1.8825719,3624012288.0,-0.90188,,3.826,-4.783,,,,,,,-871998976.0,-1.31,-0.67,,1.029,0.15517999,-0.79996,-0.90826,-0.25273,,273756000.0,0.404,890425024.0,,-2.539,0.199,0.695,146966000.0,-715585344.0,-551593024.0,4.0,4.0,4.0,4.0,,none,1.0,,,-0.7092896,,,-4.497341,,2025-02-10 01:55:24.628331
4314,SDGR,United States,Health Information Services,Healthcare,NMS,"Schrödinger, Inc.",USD,USD,25.89,25.93,25.3972,27.0,25.89,25.67,16.67,33.63,21.7011,20.7976,609901.0,855543.0,1030920.0,1870285440.0,63694600.0,0.99109,9.673157,1617778432.0,-0.91843003,4.160454,8.367,-7.615,,,,,,,-177576992.0,-2.45,-2.47,,-0.171,0.64910007,-1.09883,-1.9388499,-0.18638,-0.35059,388679008.0,5.335,120144000.0,26.733,6.17,3.901,4.107,125503000.0,-100358128.0,-163510000.0,50.0,26.0,32.18182,30.0,1.72727,buy,11.0,,,-0.06161654,1.501,,-9.070672,,2025-02-10 01:55:26.740296
4315,GOGL,Bermuda,Marine Shipping,Industrials,NMS,Golden Ocean Group Limited,USD,USD,9.25,9.32,9.215,9.335,9.25,9.28,8.52,15.77,9.2964,11.89885,1222309.0,1700745.0,1852810.0,1852844800.0,199403008.0,0.38950002,1.9048609,3497100288.0,0.22009,0.9639555,3.595,7.956,1.2,0.1105,0.7477,11.26,0.3,0.791,214080992.0,1.21,1.77,0.822,0.172,0.47618,0.45191002,0.34348,0.05407,0.11249,99454000.0,0.497,1424247040.0,73.78,9.627,0.744,1.169,463179008.0,84329872.0,337025984.0,16.947,10.0,13.23675,13.0,1.8,buy,4.0,1:5,2016-08-01 02:00:00,-0.1696589,1.229,7.669421,8.848713,,2025-02-10 01:55:28.852595
4316,SBLK,Greece,Marine Shipping,Industrials,NMS,Star Bulk Carriers Corp.,USD,USD,15.41,15.55,15.28,15.62,15.41,15.38,14.3,27.47,15.568,20.92415,1275592.0,2015313.0,1339430.0,1813179008.0,117892000.0,0.40705,1.6501251,3535385856.0,0.24053,0.77837944,3.217,7.331,2.8,0.1398,0.67410004,15.06,0.7,1.394,264298000.0,2.93,4.55,1.163,0.478,0.47579,0.43888,0.3165,0.056209996,0.11873999,466463008.0,3.926,1621778048.0,65.982,19.759,1.169,1.515,522801984.0,276866112.0,412568000.0,36.88,16.0,23.98286,23.0,1.83333,buy,7.0,1:5,2016-06-20 02:00:00,-0.31904554,1.009,5.2491465,5.613323,,2025-02-10 01:55:30.967493
4317,FBNC,United States,Banks - Regional,Financial Services,NMS,First Bancorp,USD,USD,45.94,45.15,43.8,45.18,45.94,43.96,29.53,50.34,45.1824,39.8022,228196.0,186160.0,185200.0,1899498368.0,41347400.0,0.6991,5.2379146,1178748928.0,0.28219998,1.22996,3.25,,0.88,0.02,0.3548,2.29,0.22,-0.375,101721000.0,1.76,3.11,-0.378,-0.175,,,0.29343,0.00848,0.074829996,744441024.0,18.007,106626000.0,,35.741,,,362644000.0,,144219008.0,54.0,49.0,51.5,51.5,2.0,buy,2.0,3:2,2004-11-16 01:00:00,0.2944491,1.036,24.977272,12.371493,,2025-02-10 01:55:33.083118
4318,ROCK,United States,Building Products & Equipment,Industrials,NMS,"Gibraltar Industries, Inc.",USD,USD,59.96,59.7,58.425,59.7,59.96,59.24,55.31,87.4,63.727,68.66655,131004.0,198560.0,202450.0,1819254528.0,30341100.0,0.98985,1.362209,1599518976.0,0.08283,1.7923816,1.198,8.432,,,,1.17,0.05,-0.133,110617000.0,3.55,4.74,-0.133,-0.076,0.27673,0.14203,0.13595,0.07495,0.11686,228879008.0,7.544,30990000.0,3.089,33.051,1.557,2.095,369580000.0,126720624.0,166155008.0,90.0,85.0,87.0,86.0,,none,3.0,3:2,2004-11-01 01:00:00,-0.30189776,1.138,16.687325,12.489117,,2025-02-10 01:55:35.193478
4319,TFIN,United States,Banks - Regional,Financial Services,NMS,"Triumph Financial, Inc.",USD,USD,78.63,78.25,76.775,78.84,78.63,76.85,66.85,110.58,91.8634,84.32515,99009.0,131318.0,129290.0,1839266432.0,23391400.0,0.94272006,4.6211333,1916421120.0,0.054970004,2.1332407,4.815,,,,,,,-0.582,18673000.0,0.53,1.62,-0.627,-0.019,,,0.11821,0.00382,0.0252,489280000.0,20.964,214256000.0,,36.025,,,398012000.0,,46838000.0,85.0,65.0,78.0,81.0,3.2,hold,4.0,,,-0.016141117,1.185,145.0,31.729975,,2025-02-10 01:55:37.312612
4320,XMTR,United States,Specialty Industrial Machinery,Industrials,NMS,"Xometry, Inc.",USD,USD,36.21,36.53,35.0,37.23,36.21,35.67,11.08,45.33,35.727,22.207575,474212.0,628896.0,648800.0,1794721664.0,46888100.0,1.0061901,3.417684,1831578240.0,-0.09724,5.595294,3.488,-29.858,,,,,,,-51063000.0,-1.03,0.28,,0.191,0.39131,-0.116809994,-0.081020005,-0.06688,-0.15632,234035008.0,4.722,296529984.0,93.732,6.375,4.409,4.594,205488992.0,-35381876.0,-25763000.0,48.0,12.0,35.0,38.5,2.09091,buy,10.0,,,0.09993923,0.554,,121.76138,,2025-02-10 01:55:39.425410
4321,TXG,United States,Health Information Services,Healthcare,NMS,"10x Genomics, Inc.",USD,USD,14.65,14.68,13.78,15.1999,14.65,14.25,12.95,51.22,15.1003,19.177275,2544720.0,1949081.0,1974500.0,1773441024.0,106998000.0,0.98973,2.8161347,1412742912.0,-0.28988,2.3861353,2.243,-10.483,,,,,,,-182551008.0,-1.48,-1.22,,-0.013,0.66632,-0.21400999,-0.27355,-0.11372,-0.24870001,398159008.0,3.289,85876000.0,11.881,5.972,3.973,4.899,419608992.0,97398128.0,39170000.0,28.0,14.0,20.14286,20.0,2.23529,buy,14.0,,,-0.70427936,1.873,,-23.618914,,2025-02-10 01:55:41.548060
4322,SIMO,Hong Kong,Semiconductors,Technology,NMS,Silicon Motion Technology Corporation,USD,USD,55.57,56.03,52.51,56.045,55.57,52.8,48.81,85.87,54.6062,64.2037,574323.0,338860.0,511120.0,1871686016.0,33681600.0,0.83279,2.2971928,7315507712.0,0.108950004,2.196979,8.979,66.356,2.0,0.0353,0.7519,2.59,0.5,0.969,88772000.0,2.56,4.02,0.953,0.233,0.44967997,0.13531,0.115150005,0.05544,0.112110004,313924000.0,2.33,,,24.033,2.928,4.65,366388000.0,44284624.0,124507000.0,90.0,50.0,74.11111,74.0,1.77778,buy,9.0,,,-0.18828511,0.828,20.625,10.689363,,2025-02-10 01:55:43.669373
4323,IAS,United States,Advertising Agencies,Communication Services,NMS,Integral Ad Science Holding Corp.,USD,USD,10.67,10.67,10.5601,10.795,10.67,10.7,7.98,17.53,10.5134,10.464475,544833.0,830318.0,663330.0,1740568960.0,162670000.0,0.95462,3.4038167,1774194816.0,0.06392,1.7639301,3.47,19.832,,,,,,,32688000.0,0.2,0.34,,0.11,0.78708,0.17495,0.13166,0.02722,0.03513,57085000.0,0.351,90706000.0,9.232,6.066,3.082,3.713,402478016.0,82894128.0,107755000.0,18.0,10.0,14.73941,15.0,1.77778,buy,17.0,,,-0.33849967,1.494,53.5,12.270642,,2025-02-10 01:55:45.784153
4324,ALGT,United States,Airlines,Industrials,NMS,Allegiant Travel Company,USD,USD,89.29,91.41,89.69,93.36,89.29,90.49,36.09,107.57,91.742,62.54415,335104.0,344896.0,443770.0,1659939456.0,18343900.0,0.88947,0.6650702,3275319808.0,-0.0104,1.2359489,1.312,12.209,2.4,0.0381,0.5751,1.79,0.6,,-26373000.0,-13.49,5.79,,-0.006,0.22228001,0.107489996,-0.03122,0.01087,-0.019650001,759267008.0,42.808,2276717056.0,175.146,73.215,0.665,0.754,554787968.0,-149292624.0,307710016.0,125.0,87.0,100.18182,95.0,2.84615,hold,11.0,,,0.13600504,1.612,,9.734211,,2025-02-10 01:55:47.899693
4325,SJW,United States,Utilities - Regulated Water,Utilities,NMS,SJW Group,USD,USD,51.79,51.58,50.64,51.58,51.79,50.82,44.91,62.18,50.6174,55.34445,173492.0,259938.0,406910.0,1722198272.0,33253500.0,0.83888,2.3854582,3461015808.0,0.12465999,1.265974,4.794,12.394,1.68,0.0324,0.5704,2.23,0.4,0.067,89996000.0,2.72,2.94,0.035,0.099,0.56698,0.38678002,0.26345,0.02469,0.07047,3967000.0,0.119,1775037952.0,133.081,40.143,0.679,0.767,409337984.0,-118845376.0,185594000.0,66.0,53.0,59.4,61.0,1.8,buy,5.0,2:1,2006-03-17 01:00:00,-0.12752694,0.621,18.683823,17.238806,3.8291,2025-02-10 01:55:50.053918
4326,GERN,United States,Biotechnology,Healthcare,NMS,Geron Corporation,USD,USD,2.93,2.92,2.84,2.96,2.93,2.93,1.64,5.34,3.454,4.0705,10404286.0,10534190.0,10679310.0,1771187968.0,604500992.0,0.85527,60.081,1518676992.0,,6.041237,51.516,-7.321,,,,,,,-201192992.0,-0.32,-0.08,,171.384,-2.8121798,,-0.99802,-0.303,-0.69031996,339774016.0,0.562,87263000.0,29.856,0.485,2.681,2.886,-82903000.0,-143652256.0,-215611008.0,10.0,6.0,7.875,8.0,1.44444,strong_buy,8.0,1058:1000,2014-07-22 02:00:00,0.38862562,0.515,,-39.15542,,2025-02-10 01:55:52.171221
4327,NTCT,United States,Software - Infrastructure,Technology,NMS,"NetScout Systems, Inc.",USD,USD,24.07,24.11,23.82,24.52,24.07,24.23,17.1,27.89,22.3696,20.67375,331809.0,406995.0,546840.0,1737710080.0,71717296.0,0.92788005,2.2074907,1322417536.0,-0.76137,0.9144086,1.68,12.327,,,,,,-0.579,-599345024.0,-5.89,2.22,-0.564,-0.029,0.77084,0.13628,0.08651,0.01001,-0.34258,400867008.0,5.59,120403000.0,8.25,26.498,1.497,1.682,606798016.0,167047632.0,142240992.0,25.0,23.45,24.225,24.225,3.0,hold,2.0,,,0.1483779,0.578,,10.9638,,2025-02-10 01:55:54.292147
4328,CHCO,United States,Banks - Regional,Financial Services,NMS,City Holding Company,USD,USD,120.31,118.78,117.91,119.41,120.31,118.9,97.5,137.28,122.8522,115.6134,54864.0,59210.0,49470.0,1748424576.0,14705000.0,0.71387,6.038504,1936618624.0,0.40028,2.3581443,6.688,,3.16,0.026600001,0.3667,2.9,0.79,-0.001,114853000.0,7.89,7.52,0.019,0.026,,,0.5066,0.01853,0.17152001,338775008.0,23.043,527604992.0,,50.421,,,289545984.0,,131672000.0,133.0,115.0,124.83333,125.0,3.0,hold,6.0,11:10,1996-10-30 01:00:00,0.18136287,0.46,15.069709,15.14972,,2025-02-10 01:55:56.403795
